lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,total_of_special_requests
0,1,0,2,0,0,0,0,0,0,0
0,0,1,2,0,0,0,0,0,0,1
88,0,2,2,0,0,0,0,0,0,1
28,0,1,2,0,0,0,0,0,0,1
270,1,1,2,0,0,0,0,1,0,1
5,0,2,1,0,0,0,0,0,0,0
84,2,5,2,0,1,0,0,1,0,3
3,1,1,1,0,0,0,0,0,0,0
1,1,2,2,1,0,0,0,1,0,1
65,2,3,2,0,0,0,0,0,0,0
159,2,5,3,0,0,0,0,0,0,0
76,0,3,2,0,0,0,0,0,0,2
6,2,6,2,0,0,0,0,0,0,0
44,1,2,2,0,0,0,0,0,0,2
83,1,2,2,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0
98,0,3,2,0,0,0,0,0,0,0
140,0,4,2,0,0,0,0,3,87,0
42,2,2,2,2,0,0,0,1,0,0
145,2,5,2,0,0,0,0,0,0,1
71,1,1,3,0,0,0,0,0,0,2
160,2,8,1,2,0,0,0,0,0,0
16,0,1,2,0,0,0,0,0,0,0
5,1,3,2,0,0,0,0,0,0,1
126,2,3,2,0,0,0,0,1,0,0
179,0,4,2,0,0,0,0,0,0,0
63,2,4,2,0,0,0,0,0,0,1
248,1,4,2,0,0,0,0,0,0,1
112,1,2,2,2,0,0,0,0,0,0
79,2,3,2,2,0,1,0,0,0,0
51,2,5,2,0,1,0,0,0,0,2
79,1,2,1,0,0,0,0,0,0,2
89,0,3,2,0,0,0,0,0,0,0
43,0,2,2,0,0,0,0,0,0,0
17,1,1,1,0,0,0,4,0,0,2
35,0,1,1,0,0,0,0,0,0,2
24,2,5,1,0,0,0,0,1,0,0
3,2,1,2,1,0,0,0,0,0,0
151,2,3,0,2,0,0,0,0,0,1
55,2,5,2,0,0,0,0,0,0,1
47,1,3,3,0,0,0,0,0,0,0
56,0,1,2,0,0,0,0,1,0,0
226,1,2,3,1,0,0,0,0,0,1
76,2,3,2,0,0,0,0,0,0,3
9,2,5,2,0,0,0,0,0,0,0
12,0,2,2,2,0,0,0,0,0,0
104,1,3,2,0,0,0,0,0,0,1
0,0,3,2,0,0,0,0,0,0,0
265,0,3,2,0,0,0,0,0,0,4
47,2,2,2,0,0,0,0,0,0,1
132,2,5,3,0,0,0,0,0,0,0
31,0,3,2,0,0,0,0,0,0,0
100,2,2,2,0,0,0,0,0,0,1
1,0,1,2,0,0,0,0,0,0,2
133,0,3,2,0,0,0,0,0,0,2
7,1,1,2,0,0,0,0,0,0,2
63,0,3,1,0,0,0,0,0,0,0
102,1,2,3,0,0,0,0,0,0,3
397,0,4,2,0,0,0,0,0,0,1
68,1,3,3,0,0,0,0,1,0,0
54,2,6,1,0,0,0,0,2,0,1
81,2,5,2,0,0,0,0,0,0,0
54,2,1,3,0,0,0,0,0,0,2
17,0,1,1,0,0,0,0,0,0,1
418,1,2,2,0,0,0,0,0,223,0
29,0,2,1,0,0,1,5,2,0,0
327,1,4,2,0,0,0,0,0,0,0
273,0,4,2,0,0,0,1,4,0,1
63,2,1,2,0,0,0,0,0,0,1
132,2,3,2,0,0,0,0,0,0,1
14,0,1,1,0,0,0,1,0,0,0
68,1,3,2,0,0,0,0,0,0,0
18,0,2,1,0,0,0,0,0,0,1
29,0,3,2,0,0,0,0,0,0,0
228,2,5,2,0,0,0,0,0,0,0
74,1,5,2,0,0,0,0,0,0,0
147,2,5,2,1,0,0,0,0,0,2
118,2,5,2,0,0,0,0,0,0,1
14,1,4,2,0,0,0,0,0,0,0
23,0,2,2,0,0,0,0,1,0,1
0,0,1,2,0,0,0,0,0,0,1
10,1,1,1,0,0,0,0,0,0,2
4,1,0,2,0,0,0,0,0,0,0
30,0,1,2,0,0,0,0,0,0,0
3,1,2,2,0,0,0,0,0,0,0
144,2,2,2,0,0,0,0,0,0,0
37,0,3,2,0,0,0,0,0,0,2
1,0,1,1,0,0,0,0,0,0,1
253,2,5,1,0,0,0,0,2,0,0
58,0,4,2,0,0,0,0,0,0,0
52,0,4,2,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,0,0,0
142,1,3,2,0,0,0,0,0,0,0
53,2,4,2,0,0,0,0,0,0,2
4,0,3,1,0,0,0,2,0,0,1
211,0,4,2,0,1,0,0,1,0,0
250,4,6,2,0,0,0,0,0,0,4
2,0,1,1,0,0,0,3,0,0,1
0,1,1,1,0,0,0,0,0,0,0
27,2,5,2,0,0,0,0,0,0,2
88,0,2,2,2,0,0,0,1,0,0
40,0,5,2,0,0,0,0,0,0,0
4,1,0,2,0,0,0,0,0,0,0
155,0,1,2,0,0,0,0,0,0,0
44,0,2,2,0,0,0,0,0,0,1
0,0,1,2,0,0,0,0,1,0,0
60,0,1,3,0,0,0,0,0,0,1
178,0,3,2,0,0,0,0,2,0,0
0,0,1,2,0,0,0,0,0,0,0
4,1,0,2,0,0,0,0,1,0,1
159,2,5,2,0,0,0,0,0,0,1
30,2,5,1,0,0,0,0,0,0,0
81,2,5,3,0,0,0,0,0,0,0
1,2,0,2,0,0,0,0,0,0,3
18,2,2,2,0,0,0,0,0,0,0
165,2,0,2,0,0,0,0,0,0,0
73,4,10,3,0,0,0,0,0,0,0
124,1,5,2,0,0,0,0,0,0,0
319,3,7,2,0,0,0,0,2,0,1
138,0,0,2,0,0,0,0,0,0,1
9,1,1,2,1,0,0,0,1,0,2
95,2,2,2,0,0,0,0,0,0,2
3,0,0,2,0,0,0,0,0,0,2
5,1,3,1,0,0,0,1,0,0,2
44,2,8,2,0,0,0,0,0,0,0
114,1,2,2,0,0,0,0,0,0,0
269,0,3,2,0,0,0,0,0,0,0
0,2,3,2,0,0,0,0,0,0,1
93,2,3,2,0,0,0,0,0,0,1
287,2,5,2,0,0,0,0,0,0,0
16,0,2,2,0,0,0,0,2,0,1
19,2,4,2,1,0,0,4,0,0,3
3,1,1,1,0,0,0,0,0,0,0
193,1,3,2,0,0,0,0,0,0,1
136,2,4,2,0,0,0,0,0,0,1
221,0,1,2,2,0,0,0,2,0,1
75,2,2,3,0,0,0,0,1,0,1
8,1,0,2,2,0,0,0,0,0,0
1,0,1,1,0,0,0,0,0,0,1
247,2,3,2,0,0,0,0,0,0,0
43,0,3,2,0,0,0,0,0,0,0
5,2,5,2,0,0,0,0,0,0,1
0,0,2,2,1,0,0,0,0,0,0
104,1,2,1,0,0,0,0,0,0,0
163,1,2,2,0,0,0,0,0,0,1
86,2,3,2,0,0,0,0,0,0,0
14,0,3,2,0,0,0,0,0,0,1
1,0,2,2,0,0,0,0,0,0,0
209,0,2,2,1,0,0,0,0,0,2
0,0,0,2,0,0,0,0,0,0,1
6,0,1,2,0,0,0,0,0,0,1
152,0,2,2,0,0,0,0,2,0,1
29,0,4,2,2,0,0,0,0,0,1
82,2,2,2,0,0,0,0,0,0,1
170,2,5,2,0,0,0,0,0,0,0
157,2,7,2,0,0,0,0,0,0,1
208,2,5,2,0,0,0,0,0,0,0
36,1,3,2,0,0,0,0,0,0,0
79,0,2,2,0,0,0,0,0,0,1
110,2,1,2,0,0,0,0,0,0,0
190,0,5,3,1,0,0,0,0,0,1
5,1,4,3,0,0,0,0,0,0,2
216,2,5,2,0,0,0,0,0,0,2
71,2,2,3,0,0,0,0,0,0,1
191,3,7,2,0,0,0,0,0,0,1
84,0,2,3,0,0,0,0,0,0,0
106,2,4,2,2,0,0,0,0,0,0
89,1,4,1,0,0,0,0,0,0,0
31,0,3,1,0,0,0,0,0,0,0
0,0,2,1,0,0,0,4,1,0,0
8,0,2,1,0,0,0,0,0,0,0
181,1,4,2,0,0,0,0,0,0,0
42,1,2,2,1,0,0,0,0,0,2
61,2,3,2,0,0,0,0,0,0,0
81,1,3,2,0,0,0,0,0,0,1
266,3,6,2,0,0,0,0,0,0,1
75,2,2,3,1,0,0,0,1,0,2
0,0,1,2,0,0,0,0,0,0,0
99,0,1,1,0,0,0,0,0,0,0
4,2,1,2,1,0,0,0,0,0,3
219,2,5,2,0,0,0,0,0,0,1
67,0,2,2,0,0,0,0,0,0,1
4,0,1,2,0,0,0,0,0,0,1
1,0,2,1,0,0,0,14,0,0,0
40,2,1,2,0,1,0,0,1,0,1
46,0,3,3,0,0,0,0,0,0,1
139,0,4,1,0,0,0,0,3,87,0
90,2,0,3,0,0,0,0,1,0,0
18,1,1,2,0,0,0,0,0,0,1
8,0,1,1,0,0,0,0,0,0,2
4,1,2,1,0,0,0,3,1,0,0
3,2,2,2,0,0,0,0,0,0,1
106,0,3,2,0,0,0,0,0,0,1
118,4,10,2,0,0,0,0,0,0,0
197,2,1,2,0,0,0,0,0,0,0
172,1,4,2,0,0,0,0,0,0,0
91,2,1,2,0,0,0,0,0,0,0
47,2,3,2,0,0,0,0,0,0,1
49,2,2,2,0,0,0,0,0,0,0
273,2,2,2,0,0,0,0,0,0,0
20,2,1,2,0,0,0,0,0,0,0
36,0,2,1,0,0,0,0,2,0,0
35,1,2,2,0,0,0,0,0,0,0
13,2,1,2,0,0,0,0,0,0,0
0,0,1,2,0,0,0,0,1,0,0
17,0,2,2,0,0,0,0,0,0,1
101,1,5,2,0,0,0,0,0,0,0
0,1,0,2,0,0,0,0,0,0,0
1,0,1,2,0,0,0,1,0,0,1
80,0,1,2,0,0,0,0,0,0,1
22,1,3,2,0,0,0,0,0,0,1
53,1,2,2,0,0,0,0,0,0,0
116,2,1,1,0,0,0,0,0,0,0
1,0,2,1,0,0,0,0,0,0,0
116,0,5,2,0,0,0,0,1,0,1
6,0,2,1,0,0,0,0,0,0,0
3,0,1,1,0,0,0,1,0,0,1
1,2,5,2,0,0,0,0,0,0,0
125,1,1,2,0,0,0,0,0,0,1
40,0,1,2,0,0,0,0,2,0,2
206,0,3,2,0,0,0,0,0,0,1
108,4,10,2,0,0,0,0,0,0,1
9,0,1,1,0,0,0,0,0,0,2
62,0,3,2,2,0,0,0,0,0,2
52,1,0,2,0,0,0,0,0,0,1
1,0,1,1,0,0,0,0,0,0,0
106,2,2,2,0,0,0,0,0,0,0
10,0,2,2,0,0,0,0,0,0,0
184,1,1,3,0,0,0,0,0,0,1
110,2,1,1,0,0,0,0,1,0,0
4,1,0,2,0,0,0,0,0,0,1
39,1,3,2,0,0,0,0,0,0,0
0,1,2,2,0,0,0,0,0,0,0
18,0,0,2,0,0,0,0,0,0,1
44,0,4,2,1,0,0,0,2,0,1
112,2,2,2,0,0,0,0,0,0,0
349,4,6,2,2,0,0,0,0,0,0
92,0,2,2,0,0,0,0,0,0,1
128,2,0,2,0,0,0,0,0,0,1
135,2,4,2,2,0,0,0,4,0,1
53,0,3,2,0,0,0,0,0,0,1
8,1,1,2,1,0,0,0,0,0,0
139,2,2,2,0,0,0,0,0,0,2
0,1,4,3,0,0,0,0,1,0,1
17,0,2,2,0,0,0,0,0,0,0
0,0,1,2,0,0,0,0,0,0,0
149,0,3,2,0,0,0,0,0,0,2
7,0,1,2,0,0,0,0,0,0,0
2,0,1,1,0,0,0,0,0,0,0
5,0,1,2,0,0,0,0,0,0,2
9,0,2,1,0,0,0,0,0,0,1
105,1,3,2,0,0,0,0,0,0,0
5,2,3,2,0,0,0,0,0,0,1
28,2,1,3,0,0,0,0,0,0,1
19,2,2,2,0,0,0,0,0,0,1
40,2,6,2,0,0,0,0,0,0,0
178,0,2,2,1,0,0,0,0,0,0
154,0,1,2,0,0,0,0,0,0,2
62,1,3,2,0,0,0,0,0,0,1
186,0,3,2,0,0,0,0,2,0,2
5,0,2,1,0,0,0,0,0,0,2
0,2,2,2,0,0,0,0,0,0,0
141,2,5,2,1,0,0,3,1,0,2
38,2,1,2,0,0,0,0,0,0,3
1,1,0,2,0,0,0,0,0,0,1
118,0,2,2,0,0,0,0,0,0,0
0,2,0,1,0,0,0,0,0,0,0
10,0,1,2,0,0,0,1,0,0,1
47,0,4,2,0,0,0,0,0,0,0
3,1,1,2,0,0,0,0,0,0,2
185,4,7,2,0,0,0,0,0,0,0
228,2,5,2,0,0,0,1,1,0,0
66,1,1,2,0,0,0,0,0,0,0
38,2,5,3,1,0,0,0,0,0,0
12,2,0,2,0,0,0,0,0,0,0
243,4,6,1,0,0,0,0,0,0,0
148,0,4,2,1,0,0,0,0,0,2
0,0,1,2,0,0,0,3,0,0,0
247,1,4,2,0,0,0,0,0,0,1
150,1,2,2,2,0,0,0,0,0,0
140,2,1,2,0,0,0,0,0,0,1
5,0,1,2,0,0,0,0,0,0,3
0,0,0,2,0,0,0,0,0,0,0
16,1,0,2,0,0,0,0,0,0,1
159,2,4,2,1,0,1,0,0,0,1
235,3,8,2,0,0,0,0,0,0,1
24,1,2,3,1,0,0,0,0,0,0
121,0,4,3,0,0,0,0,0,0,0
24,1,3,2,0,0,0,0,1,0,0
59,0,2,2,0,0,0,0,0,0,1
169,0,3,2,0,0,0,0,1,0,0
24,1,1,1,0,0,0,0,0,0,0
22,1,2,2,0,0,0,0,0,0,1
55,0,1,1,0,0,0,0,1,0,0
69,0,2,2,0,0,0,0,0,0,1
29,0,2,3,0,0,0,0,0,0,3
53,0,2,2,0,0,0,0,0,0,0
3,1,2,1,0,0,0,0,0,0,0
11,1,3,1,0,0,0,0,0,0,0
282,2,5,2,0,0,0,0,0,0,1
90,1,2,2,0,0,0,0,1,0,0
16,0,1,2,0,0,0,0,0,0,2
386,2,3,3,0,0,0,0,2,0,2
1,0,1,2,0,0,0,0,0,0,1
53,2,3,2,0,0,0,0,2,0,1
72,0,2,2,0,0,0,0,0,0,1
27,0,5,2,0,0,0,0,0,0,1
47,2,5,2,0,0,0,0,0,0,0
31,0,3,2,0,0,0,0,0,0,1
4,1,1,3,0,0,0,0,0,0,2
4,0,1,1,0,0,0,0,0,0,0
252,2,5,2,0,0,0,0,0,0,1
0,0,2,1,0,0,0,0,1,0,0
220,2,5,2,0,0,0,0,1,6,0
50,2,2,1,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,0,0,0
20,0,3,2,0,0,0,0,0,0,0
72,2,2,2,0,0,0,0,0,0,0
18,2,4,2,0,0,0,0,0,0,1
9,2,1,1,0,0,0,0,0,0,0
115,2,3,1,0,0,0,0,1,0,0
43,0,3,2,0,0,0,0,0,0,1
199,2,3,2,0,0,0,0,0,0,1
80,0,2,2,0,0,0,0,0,50,0
129,0,3,2,0,0,0,0,0,0,1
36,0,3,2,0,0,0,0,0,0,0
84,2,5,2,1,0,0,0,0,0,2
358,3,5,2,2,0,0,0,0,0,0
79,1,2,2,1,0,0,0,0,0,2
219,4,10,2,0,0,0,0,2,0,2
124,1,0,3,0,0,0,0,0,0,0
45,2,1,2,0,0,0,0,0,0,1
42,0,2,2,0,0,0,0,0,0,0
178,2,5,2,2,0,0,0,1,0,3
1,0,2,3,0,0,0,0,0,0,0
5,5,11,1,0,0,0,0,1,0,0
4,0,3,1,0,0,0,0,0,0,0
11,0,2,2,2,0,0,0,1,0,0
2,0,1,1,0,0,0,0,0,0,0
103,2,0,2,0,0,0,0,3,0,1
61,1,2,2,1,0,0,0,0,0,1
98,2,3,2,0,0,0,0,0,0,0
3,1,0,1,0,0,0,3,0,0,0
74,2,0,1,0,0,0,0,0,0,1
176,2,2,2,0,0,0,0,0,0,0
32,2,3,2,0,0,0,0,0,0,1
35,1,2,2,0,0,0,0,0,0,3
262,0,3,2,0,0,0,0,2,0,2
69,2,4,3,1,0,0,0,0,0,0
39,0,4,2,0,0,0,0,0,0,0
8,2,2,2,0,0,0,0,0,0,2
347,2,4,2,0,1,0,0,1,0,3
128,3,6,2,0,0,0,0,0,0,1
26,1,3,1,0,0,0,0,0,0,0
1,0,1,2,0,0,0,0,0,0,0
299,0,1,2,0,0,0,0,0,0,1
95,1,3,2,0,0,0,0,0,0,0
10,1,1,1,0,0,0,1,0,0,0
10,2,2,2,0,0,0,0,0,0,2
0,0,1,1,0,0,0,0,0,0,0
207,4,6,2,0,0,0,0,0,0,0
324,4,10,2,0,0,0,0,0,0,0
124,2,4,2,0,0,0,0,0,0,2
61,1,5,1,0,0,0,0,1,0,1
34,0,2,1,0,0,0,1,1,0,2
109,1,1,2,0,0,0,0,0,0,0
0,0,2,2,0,0,0,0,1,0,0
0,0,1,2,0,0,0,0,1,0,0
44,0,2,2,0,0,0,0,0,0,1
56,1,0,1,0,0,0,0,0,0,0
41,2,1,3,0,0,0,0,0,0,0
207,0,1,2,0,0,0,0,0,0,0
192,2,2,2,2,0,0,0,1,0,1
38,0,3,2,0,0,0,0,0,0,1
225,2,5,2,0,0,0,0,0,0,0
2,2,3,2,0,0,0,1,0,0,0
0,0,1,1,0,0,0,2,0,0,0
60,2,5,2,0,0,0,0,0,0,2
0,1,0,2,0,0,0,0,0,0,0
43,0,1,2,0,0,0,0,0,0,0
116,0,4,2,0,0,0,0,0,0,1
7,0,1,1,0,0,0,0,0,0,1
28,2,1,2,0,0,0,0,0,0,1
34,2,5,1,0,0,0,0,0,0,0
20,0,1,2,0,0,0,0,0,0,1
0,1,0,2,0,0,0,0,1,0,0
13,2,0,1,0,0,0,0,0,0,0
2,0,1,1,0,0,5,4,1,0,0
167,2,2,2,0,0,0,0,1,0,0
29,0,1,2,0,0,0,0,0,0,3
170,2,5,2,0,0,0,0,2,0,0
69,2,6,2,0,0,0,0,0,0,0
2,1,1,2,0,0,0,0,0,0,0
4,0,1,1,0,0,0,0,0,0,1
175,1,3,2,0,0,0,0,0,0,1
47,0,1,1,0,0,0,0,0,0,1
121,2,4,2,0,0,0,0,4,0,1
23,2,2,2,0,0,0,0,0,0,1
9,2,1,2,0,0,0,0,0,0,2
4,0,2,2,0,0,0,0,0,0,1
102,2,2,2,0,0,0,0,0,0,2
3,2,5,2,0,0,0,0,0,0,0
79,2,4,2,0,0,0,0,0,0,3
35,0,1,2,0,0,0,0,0,0,0
174,2,5,2,0,0,0,0,0,0,2
62,0,4,2,0,0,0,0,0,0,0
104,0,2,2,0,0,0,0,0,0,1
2,0,2,2,1,0,0,0,3,0,0
81,2,3,2,0,0,0,0,1,0,1
140,0,3,1,0,0,0,0,2,87,0
148,0,2,2,0,0,0,0,0,0,0
7,1,2,2,0,0,0,0,0,0,1
252,2,5,2,0,0,0,0,2,0,0
181,2,5,2,0,0,0,0,0,0,1
131,1,0,1,0,0,0,0,0,0,0
6,0,1,1,0,0,0,0,0,0,0
53,1,0,2,0,0,0,0,0,0,0
0,0,1,2,0,0,0,0,1,0,0
105,0,4,2,0,0,0,0,0,0,1
32,1,0,2,1,0,0,0,0,0,1
16,2,2,1,0,0,0,0,1,0,0
141,1,4,2,0,0,0,0,0,0,0
1,0,3,2,0,0,0,5,1,0,0
0,1,0,2,0,0,0,0,0,0,2
217,2,5,2,0,0,0,0,0,0,1
203,0,3,2,0,0,0,0,0,0,1
54,2,2,2,0,0,0,0,0,0,1
35,2,1,2,0,0,0,0,0,0,2
125,2,5,2,0,0,0,0,0,0,1
30,1,2,2,0,0,0,0,4,0,0
8,2,1,2,0,0,1,0,0,0,0
0,1,1,2,0,0,0,0,3,0,0
110,1,3,2,0,0,0,0,0,0,1
121,1,2,2,0,0,0,0,0,0,0
248,3,7,2,0,0,0,0,0,0,1
29,2,1,2,0,0,0,0,0,0,1
0,6,16,2,0,0,0,0,0,0,0
120,0,1,2,1,0,0,0,3,0,1
248,0,2,2,0,0,0,0,0,0,0
0,0,1,2,0,0,0,0,0,0,1
11,0,1,1,0,0,0,1,0,0,1
100,2,3,2,2,0,0,0,0,0,1
16,1,1,2,0,0,0,0,0,0,1
109,2,5,2,0,0,0,0,0,0,0
113,3,7,2,0,0,0,0,0,0,0
24,2,3,2,1,1,0,0,0,0,3
50,1,1,1,0,0,0,0,0,0,0
33,2,3,2,2,0,0,0,0,0,1
0,1,0,1,0,0,0,0,0,0,0
3,1,5,1,0,0,0,0,0,0,0
53,1,2,2,0,0,0,0,0,0,1
34,2,2,3,1,0,0,0,0,0,0
177,0,1,2,1,0,0,0,0,0,1
120,0,3,2,0,0,0,0,0,0,0
262,3,7,2,0,0,0,0,0,0,0
5,0,2,2,0,0,0,0,0,0,1
34,2,3,2,0,0,0,0,0,0,0
173,2,5,2,0,0,0,0,0,0,1
9,1,2,2,0,0,0,0,0,0,0
48,2,5,2,0,0,0,0,0,0,1
0,0,1,2,0,0,0,0,0,0,0
61,0,2,3,0,0,0,0,1,0,0
211,1,3,3,0,0,0,0,0,0,0
34,1,1,1,0,0,0,0,0,0,0
9,1,1,1,0,0,0,0,1,0,2
1,0,1,2,1,0,0,0,1,0,0
133,0,4,1,0,0,0,0,1,0,0
3,0,1,2,0,0,0,0,0,0,0
14,0,1,2,0,0,0,0,0,0,2
158,2,3,3,0,0,0,0,0,0,0
1,0,4,2,0,0,0,0,0,0,1
0,0,2,1,0,0,0,1,1,0,0
198,2,5,2,0,0,0,0,0,0,0
23,0,1,2,0,0,0,0,0,0,0
232,0,4,2,0,0,0,0,0,0,1
93,0,3,2,0,0,0,0,0,0,0
28,1,2,2,0,0,0,0,0,0,0
115,1,3,2,0,0,0,0,0,0,0
139,2,1,1,0,0,0,0,1,0,1
21,0,3,2,0,0,0,0,0,0,2
0,0,1,1,0,0,0,0,0,0,0
90,1,2,2,0,0,0,0,0,0,0
13,0,5,2,0,0,0,0,0,0,1
194,2,3,2,0,0,0,0,0,0,1
54,0,1,2,0,0,0,0,1,0,0
23,0,3,2,2,0,0,0,0,0,1
7,1,1,1,0,0,0,1,0,0,0
207,1,1,2,0,0,0,0,0,0,0
49,2,5,2,0,0,0,0,0,0,1
225,0,3,1,0,0,0,0,2,0,0
17,0,1,2,0,0,0,0,0,0,0
11,1,4,2,0,0,0,0,0,0,2
3,1,2,2,0,0,0,0,0,0,0
46,0,4,2,0,0,0,0,0,0,1
41,0,1,2,0,0,0,0,0,0,1
153,2,5,3,0,0,0,0,0,0,3
95,1,3,2,0,0,0,0,0,0,0
265,1,3,2,0,0,0,0,0,0,0
9,1,2,2,0,0,0,0,0,0,0
46,0,1,2,0,0,0,0,0,0,0
121,2,5,2,0,0,0,0,0,0,0
197,2,1,2,0,0,0,0,0,0,0
11,2,5,1,0,0,0,0,0,0,0
94,2,3,1,0,0,0,0,0,0,0
41,1,1,2,0,0,0,0,0,9,0
334,0,2,2,0,0,1,0,0,0,0
79,2,5,2,0,0,0,0,0,0,1
120,2,0,2,0,0,0,0,0,0,1
12,2,4,2,0,0,0,0,0,0,2
54,0,2,2,0,0,0,0,0,0,1
119,2,5,2,0,0,0,0,0,0,0
17,0,3,2,0,0,0,0,0,0,1
153,2,6,2,0,0,0,0,0,0,1
8,2,3,2,0,0,0,0,0,0,1
46,1,2,3,0,0,0,0,1,0,0
61,0,3,2,0,0,0,0,0,0,1
40,1,3,2,0,0,0,0,0,0,0
36,2,1,2,0,0,0,0,0,0,2
155,0,4,2,0,0,0,0,0,22,0
139,1,3,2,0,0,0,0,0,0,0
148,1,2,3,0,0,0,0,0,0,1
95,0,4,2,0,0,0,0,0,0,1
19,0,1,2,0,0,0,0,0,0,2
3,1,4,2,0,0,0,0,0,0,0
112,1,4,2,0,0,0,0,1,0,1
0,0,1,2,0,0,0,0,0,0,0
247,1,3,2,2,0,0,0,0,0,0
106,1,2,2,0,0,0,0,0,0,2
169,1,1,2,0,0,0,0,0,0,1
20,3,9,1,0,0,0,0,0,0,0
4,2,5,2,0,0,0,0,0,0,1
41,0,1,1,0,0,1,11,3,0,1
106,1,4,2,0,0,0,0,0,0,1
99,1,2,2,1,0,0,0,0,0,2
41,0,2,3,0,0,0,0,0,0,1
245,2,5,2,0,0,0,0,0,0,0
13,2,1,3,0,0,0,0,0,0,1
92,0,4,2,0,0,0,0,0,58,0
16,2,3,3,0,0,0,0,2,0,0
7,0,2,1,0,0,0,4,0,0,0
0,1,3,1,0,0,0,0,3,0,0
133,0,3,2,0,0,0,0,0,0,0
42,0,1,3,0,0,0,0,0,0,0
40,2,0,3,0,0,0,0,0,0,0
155,1,3,2,1,0,0,0,0,0,1
1,1,0,2,0,0,0,0,1,0,0
3,0,2,2,0,0,0,0,0,0,1
220,1,4,2,1,0,0,0,1,0,1
34,1,2,2,1,0,0,0,0,0,1
223,2,5,2,0,0,0,0,2,0,2
173,1,2,2,2,0,0,0,1,0,1
30,0,1,3,0,0,0,0,0,0,0
46,0,3,2,0,0,0,0,0,0,0
7,2,4,1,0,0,0,0,0,0,0
0,1,0,1,0,0,2,16,0,0,3
27,0,3,2,0,0,0,0,0,0,0
1,0,1,2,0,0,0,0,0,0,0
78,2,5,2,0,0,0,0,0,0,0
41,1,3,2,0,0,0,0,0,0,0
90,2,2,2,2,0,0,0,0,0,1
57,0,2,3,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,1
13,0,1,1,0,0,0,0,0,0,1
111,0,1,2,0,0,0,0,0,0,1
6,2,2,3,0,0,0,0,0,0,2
137,0,5,1,0,0,0,0,0,0,1
37,0,1,2,0,0,0,0,0,0,0
6,2,0,1,0,0,0,0,0,0,0
66,1,2,2,0,0,0,0,0,0,1
1,0,2,2,0,0,0,0,0,0,1
126,1,2,3,0,0,0,0,0,0,1
197,2,5,2,0,0,0,0,0,0,2
37,0,2,1,0,0,0,0,1,0,0
13,0,2,1,0,0,1,2,0,0,0
206,2,4,2,0,0,0,0,0,0,1
295,1,3,2,0,0,0,0,0,0,1
221,2,5,1,0,0,0,0,0,0,0
39,0,1,2,0,0,0,0,0,0,0
128,0,4,2,0,0,0,0,1,0,1
111,4,10,2,0,0,0,0,0,0,2
32,1,0,2,1,0,0,0,0,0,0
364,2,5,2,0,0,0,0,1,0,0
626,1,2,2,0,0,0,0,0,0,0
183,8,20,2,0,0,0,0,0,0,1
30,0,1,2,0,0,0,0,0,0,0
95,2,6,2,0,0,0,0,0,0,0
9,0,2,2,0,0,0,0,0,0,2
46,0,3,2,0,0,0,0,1,0,1
1,0,1,1,0,0,0,0,0,0,0
35,1,1,2,0,0,0,0,0,0,1
0,0,1,1,0,0,0,2,0,0,1
190,2,3,2,1,0,0,0,1,0,2
68,2,2,2,1,0,0,0,0,0,0
152,1,2,2,0,0,0,0,0,0,0
13,0,2,2,0,0,0,0,0,0,2
60,0,4,2,0,0,0,0,2,0,3
148,2,5,3,1,0,0,0,0,0,0
99,0,3,2,0,0,0,0,2,0,0
80,0,2,2,2,0,0,0,0,0,0
130,2,1,2,0,0,0,0,0,0,1
334,2,2,2,1,0,0,0,0,0,0
65,2,3,2,0,0,0,0,0,0,1
7,0,3,2,1,0,0,0,0,0,2
34,1,0,1,0,0,1,8,0,0,0
4,2,1,2,2,0,0,0,0,0,0
1,0,2,2,0,0,0,0,1,0,0
165,2,5,2,0,0,0,0,0,0,0
6,0,1,1,0,0,0,0,0,0,0
27,1,0,1,0,0,0,0,0,0,1
116,2,1,1,0,0,0,0,0,0,0
16,2,1,1,0,0,0,0,0,0,1
162,0,3,2,0,0,0,0,0,0,1
1,0,1,2,0,0,0,0,0,0,1
11,2,1,2,0,0,0,0,0,0,0
95,0,1,1,0,0,0,0,1,0,0
20,1,0,1,0,0,0,0,0,0,0
146,2,5,2,0,0,0,0,0,0,1
7,0,1,1,0,0,0,0,0,0,0
88,2,5,2,0,0,0,0,0,0,2
41,1,2,2,0,0,0,0,0,0,0
3,1,1,2,0,0,0,0,0,0,1
1,0,1,1,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0
117,2,2,2,0,0,0,0,0,0,2
0,1,3,2,0,0,0,0,0,0,1
93,2,5,2,0,0,0,0,0,0,1
50,2,5,2,0,0,0,0,0,0,3
156,0,2,2,0,0,0,0,0,0,2
253,2,4,2,0,0,0,0,2,0,1
11,1,2,2,0,0,0,0,0,0,2
114,0,1,2,0,0,0,0,0,0,1
100,1,2,1,0,0,0,0,2,0,1
